date,model,is_sft,is_best,task,dataset_variant,num_samples,num_keypoints,oks_score,oks_confidence_weighted,f1_score,precision,recall,mae_total,mae_x,mae_y,euclidean_distance,pck_50,pck_100,pck_150,per_keypoint_accuracy,left_right_confusion,exact_match,error_detection_acc,accuracy,parse_rate,correct_count,timestamp,result_file,json_path
2026-02-13,qwen3-vl-4b-4epochs-mixed-v3-step4500,True,False,task4,mcqa_v6.2_mixed_v3,7872,25,,,0.745470,0.745549,0.745441,,,,,,,,,,,,0.745427,1.000000,5868,20260213_182014,task4_mcqa_v6.2_mixed_v3_test_step4500_20260213_182014,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v6.2_mixed_v3_test_step4500_20260213_182014.json
2026-02-16,qwen3-vl-4b-4epochs-mixed-v4-weighted-step1125,True,True,task4,mcqa_v6.2_mixed_v4_weighted,7872,25,,,0.764110,0.764196,0.764152,,,,,,,,,,,,0.764101,1.000000,6015,20260216_140503,task4_mcqa_v6.2_mixed_v4_weighted_test_step1125_20260216_140503,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v6.2_mixed_v4_weighted_test_step1125_20260216_140503.json
2026-02-11,qwen3-vl-4b-4epochs-task4-mcqa-v6.2-step365,True,True,task4,mcqa_v6.2,7872,25,,,0.755705,0.764174,0.753861,,,,,,,,,,,,0.753811,1.000000,5934,20260211_111558,task4_mcqa_v6.2_test_step365_4b_20260211_111558,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v6.2_test_step365_4b_20260211_111558.json
2026-02-11,qwen3-vl-4b-4epochs-task4-mcqa-v6.2-step365,True,False,task4,mcqa_v6.2,7872,25,,,0.745577,0.759052,0.742475,,,,,,,,,,,,0.742505,1.000000,5845,20260211_171358,task4_mcqa_v6.2_test_step365_4b_20260211_171358,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v6.2_test_step365_4b_20260211_171358.json
2026-02-11,qwen3-vl-4b-4epochs-task4-mcqa-v6.2-step730,True,False,task4,mcqa_v6.2,7872,25,,,0.753995,0.761356,0.752459,,,,,,,,,,,,0.752414,1.000000,5923,20260211_115539,task4_mcqa_v6.2_test_step730_4b_20260211_115539,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v6.2_test_step730_4b_20260211_115539.json
2026-02-11,qwen3-vl-4b-4epochs-task4-mcqa-v6.2-step1095,True,False,task4,mcqa_v6.2,7872,25,,,0.746724,0.748918,0.746459,,,,,,,,,,,,0.746316,1.000000,5875,20260211_174943,task4_mcqa_v6.2_test_step1095_4b_20260211_174943,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v6.2_test_step1095_4b_20260211_174943.json
2026-02-11,qwen3-vl-4b-4epochs-task4-mcqa-v6.2-step1460,True,False,task4,mcqa_v6.2,7872,25,,,0.748837,0.749505,0.748610,,,,,,,,,,,,0.748603,1.000000,5893,20260211_175720,task4_mcqa_v6.2_test_step1460_4b_20260211_175720,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v6.2_test_step1460_4b_20260211_175720.json
2026-02-10,qwen3-vl-4b-instruct,False,False,task4,mcqa_v6.2,7872,25,,,0.463204,0.485724,0.483297,,,,,,,,,,,,0.482088,1.000000,3795,20260210_215622,task4_mcqa_v6.2_test_baseline_4b_20260210_215622,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v6.2_test_baseline_4b_20260210_215622.json
2026-02-11,qwen3-vl-4b-instruct,False,False,task4,mcqa_v6.2,7872,25,,,0.471302,0.499928,0.495082,,,,,,,,,,,,0.493775,1.000000,3887,20260211_134111,task4_mcqa_v6.2_test_baseline_4b_regen,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v6.2_test_baseline_4b_regen.json
2026-02-09,qwen3-vl-4b-instruct,False,True,task4,v4.4_qwen_baseline,4399,25,,,0.687569,0.737904,0.717750,,,,,,,,,,,,0.714481,1.000000,3143,20260209_174639,task4_v4.4_qwen_baseline,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_v4.4_qwen_baseline.json
